396	1141	0	7	FC200307	13720.000000	0
397	2690	0	7	FC200791	3360.000000	0
398	2527	0	7	FC200728	104160.000000	0
399	63	0	7	FC200018	975.000000	0
399	143	0	7	FC200034	10000.000000	0
400	791	0	7	FC200206	2490.000000	0
400	1266	0	7	FC200340	2900.000000	0
401	2714	0	7	FC200800	2200.000000	0
402	2701	0	7	FC200792	11040.000000	0
403	1223	0	7	FC200330	2950.000000	0
403	1495	0	7	FC200405	1950.000000	0
404	1796	0	7	FC200496	4800.000000	0
405	2214	0	7	FC200635	2280.000000	0
406	2341	0	7	FC200674	3720.000000	0
407	2570	0	7	FC200748	3980.000000	0
408	2596	0	7	FC200753	2260.000000	0
409	2489	0	7	FC200717	1140.000000	0
410	2544	0	7	FC200735	2350.000000	0
411	2620	0	7	FC200762	6000.000000	0
412	2239	0	7	FC200644	2925.000000	0
413	623	0	7	FC200160	1320.000000	0
414	1608	0	7	FC200444	2967.000000	0
414	2418	0	7	FC200697	1970.000000	0
414	2604	0	7	FC200755	400.000000	0
415	2736	0	7	FC200809	30000.000000	0
416	2796	0	7	FC200828	2700.000000	0
417	454	0	7	FC200118	15.300000	0
418	876	0	7	FC200236	60.000000	0
419	1835	0	7	FC200508	71712.000000	0
420	2736	0	7	FC200809	20000.000000	0
421	2736	0	7	FC200809	20000.000000	0
422	2355	0	7	FC200680	27000.000000	0
423	952	0	7	FC200258	8820.000000	0
424	1834	0	7	FC200507	36000.000000	0
425	2807	0	7	FC200832	360.000000	0
426	1272	0	7	FC200343	50000.000000	0
427	2729	0	7	FC200805	3360.000000	0
428	2827	0	7	FC200834	2440.000000	0
429	1261	0	7	FC200339	4600.000000	0
429	1264	0	7	FC200341	2870.000000	0
429	1747	0	7	FC200480	15050.000000	0
429	1749	0	7	FC200481	9200.000000	0
430	2733	0	7	FC200807	380.000000	0
431	2683	0	7	FC200784	560.000000	0
432	2556	0	7	FC200742	360.000000	0
433	2636	0	7	FC200767	3480.000000	0
434	2431	0	7	FC200702	600.000000	0
435	2889	0	7	FC200853	67200.000000	0
436	825	0	7	FC200218	62842.000000	0
437	1054	0	7	FC200286	9552.600000	0
438	1220	0	7	FC200327	29466.000000	0
439	2900	0	7	FC200858	450.000000	0
440	2912	0	7	FC200862	1920.000000	0
441	1549	0	7	FC200423	19840.000000	0
441	1878	0	7	FC200519	18230.000000	0
441	2169	0	7	FC200622	11440.000000	0
443	2932	0	7	FC200864	1590.000000	0
444	2949	0	7	FC200869	5670.000000	0
445	2343	0	7	FC200675	5400.000000	0
446	1735	0	7	FC200475	2728.800000	0
447	2960	0	7	FC200871	10625.000000	0
448	2251	0	7	FC200648	72000.000000	0
449	1982	0	7	FC200561	33300.000000	0
450	2995	0	7	FC200883	2400.000000	0
451	2997	0	7	FC200884	2400.000000	0
452	2998	0	7	FC200885	5000.000000	0
453	3019	0	7	FC200893	3000.000000	0
454	3036	0	7	FC200897	1200.000000	0
455	3049	0	7	FC200904	1800.000000	0
456	3046	0	7	FC200903	2400.000000	0
457	2873	0	7	FC200851	25000.000000	0
458	2890	0	7	FC200854	13440.000000	0
459	2786	0	7	FC200825	720.000000	0
460	1600	0	7	FC200441	15014.520000	0
461	1600	0	7	FC200441	1095.480000	0
462	2046	0	7	FC200545	6180.000000	0
463	2045	0	7	FC200539	4944.000000	0
464	2689	0	7	FC200790	81360.000000	0
465	2493	0	7	FC200655	167070.000000	0
466	1879	0	7	FC200520	21300.000000	0
467	2170	0	7	FC200623	14515.000000	0
468	2687	0	7	FC200788	28097.000000	0
469	1706	0	7	FC200471	2928.080000	0
