0	0	C0041	DV26232			2026-03-26			20000		FL_1808_FRF	ELEMENT FILTER   1R_1808   1R0716	1	1	0	268.87	2	0	265.39	322.64	41714	1	0	161.32	193.58			0	161.32	193.58
0	0	C0012	DV26236			2026-03-27			10000		FF_0421_FRF	ELEMENT FILTER  FF5421	2	2	0	149.35	1	0	45	179.22	41836	1	0	224.03	268.83			0	224.03	268.83
0	0	C0012	DV26236			2026-03-27			20000		FL_4054_FRF	ELEMENT FILTER    LF_4054	2	2	0	90.28	1	0	17.91	108.34	41837	1	0	135.43	162.51			0	135.43	162.51
0	0	C0012	DV26236			2026-03-27			30000		FS_420_FRF	ELEMENT FILTER   PL420	2	2	0	241.3	1	0	0	289.56	41838	1	0	361.95	434.34			0	361.95	434.34
0	0	C0012	DV26236			2026-03-27			40000		FF_574_FRF	ELEMENT FILTER  FF5074	3	3	0	44.04	1	0	15.29	52.85	41839	1	0	99.09	118.91			0	99.09	118.91
0	0	C0012	DV26236			2026-03-27			50000		FL_0456_FRF	ELEMENT FILTER   LF4056	1	1	0	107.02	1	0	30.01	128.42	41845	1	0	80.27	96.32			0	80.27	96.32
0	0	C0012	DV26236			2026-03-27			60000		FL_724A_DVR	ELEMENT FILTER  13055724A   So6224	1	1	0	541.67	1	0	0	650	41849	1	0	406.25	487.5			0	406.25	487.5
0	0	C0012	DV26240			2026-03-27			10000		5D_9553_KSP	LAME NIVELEUSE  '' KSP ''   30MNB	1	1	0	958.33	0	0	0	1150	41921	1	0	670.83	805			0	670.83	805
0	0	C0012	DV26240			2026-03-27			20000		5D_9553_DVR	LAME NIVELEUSE    C80	1	1	0	750	0	0	348.35	900	41920	1	0	525	630			0	525	630
0	0	C0012	DV26240			2026-03-27			30000				0	0	0	0	0	0	0	0	41924	0	0	0	0			0	0	0
0	0	C0012	DV26240			2026-03-27			40000		6D_1904_KSP	COIN	1	1	0	375	0	0	0	450	41923	1	0	262.5	315			0	262.5	315
0	0	C0012	DV26240			2026-03-27			50000		6D_1904_DVR	COIN	1	1	0	316.67	0	0	0	380	41922	1	0	221.67	266			0	221.67	266
